"","Quadrant","Cover Value","Family"
"6882","Q9",1,"Grass"
"6883","Q7",1,"Grass"
"6884","Q7",1,"Grass"
"6885","Q8",1,"Grass"
"6886","Q8",1,"Grass"
"6887","Q1",1,"Grass"
"6888","Q1",1,"Grass"
"6889","Q7",NA,"Grass"
"6890","Q7",NA,"Grass"
"6891","Q7",1,"Grass"
"6892","Q7",1,"Grass"
"6893","Q7",NA,"Grass"
"6894","Q7",NA,"Grass"
"6895","Q9",NA,"Grass"
"6896","Q9",NA,"Grass"
"6897","Q5",2,"Grass"
"6898","Q5",2,"Grass"
"6899","Q4",NA,"Grass"
"6900","Q4",NA,"Grass"
"6901","Q1",NA,"Grass"
"6902","Q1",NA,"Grass"
"6903","Q3",1,"Grass"
"6904","Q3",1,"Grass"
"6905","Q8",NA,"Grass"
"6906","Q8",NA,"Grass"
"6907","Q10",NA,"Grass"
"6908","Q10",NA,"Grass"
"6909","Q3",NA,"Grass"
"6910","Q3",NA,"Grass"
"6911","Q8",NA,"Grass"
"6912","Q8",NA,"Grass"
"6913","Q9",1,"Grass"
"6914","Q9",1,"Grass"
"6915","Q5",NA,"Grass"
"6916","Q5",NA,"Grass"
"6917","Q8",NA,"Grass"
"6918","Q8",NA,"Grass"
"6919","Q2",NA,"Grass"
"6920","Q2",NA,"Grass"
"6921","Q1",NA,"Grass"
"6922","Q1",NA,"Grass"
"6923","Q6",NA,"Grass"
"6924","Q6",NA,"Grass"
"6925","Q3",NA,"Grass"
"6926","Q3",NA,"Grass"
"6927","Q6",1,"Grass"
"6928","Q6",1,"Grass"
"6929","Q4",1,"Grass"
"6930","Q4",1,"Grass"
"6931","Q5",NA,"Grass"
"6932","Q5",NA,"Grass"
"6933","Q6",1,"Grass"
"6934","Q6",1,"Grass"
"6935","Q1",NA,"Grass"
"6936","Q1",NA,"Grass"
"6937","Q4",NA,"Grass"
"6938","Q4",NA,"Grass"
"6939","Q2",NA,"Grass"
"6940","Q2",NA,"Grass"
"6941","Q7",1,"Grass"
"6942","Q7",1,"Grass"
"6943","Q10",1,"Grass"
"6944","Q10",1,"Grass"
"6945","Q3",NA,"Grass"
"6946","Q3",NA,"Grass"
"6947","Q9",1,"Grass"
"6948","Q9",1,"Grass"
"6949","Q5",NA,"Grass"
"6950","Q5",NA,"Grass"
"6951","Q6",NA,"Grass"
"6952","Q6",NA,"Grass"
"6953","Q5",NA,"Grass"
"6954","Q5",NA,"Grass"
"6955","Q3",1,"Grass"
"6956","Q3",1,"Grass"
"6957","Q2",NA,"Grass"
"6958","Q2",NA,"Grass"
"6959","Q8",1,"Grass"
"6960","Q8",1,"Grass"
"6961","Q5",NA,"Grass"
"6962","Q5",NA,"Grass"
"6963","Q1",NA,"Grass"
"6964","Q1",NA,"Grass"
"6965","Q6",1,"Grass"
"6966","Q6",1,"Grass"
"6967","Q3",NA,"Grass"
"6968","Q3",NA,"Grass"
"6969","Q9",NA,"Grass"
"6970","Q9",NA,"Grass"
"6971","Q10",1,"Grass"
"6972","Q10",1,"Grass"
"6973","Q10",1,"Grass"
"6974","Q10",1,"Grass"
"6975","Q10",1,"Grass"
"6976","Q10",1,"Grass"
"6977","Q4",NA,"Grass"
"6978","Q4",NA,"Grass"
"6979","Q9",1,"Grass"
"6980","Q9",1,"Grass"
"6981","Q4",NA,"Grass"
"6982","Q4",NA,"Grass"
"6983","Q1",1,"Grass"
"6984","Q1",1,"Grass"
"6985","Q8",NA,"Grass"
"6986","Q8",NA,"Grass"
"6987","Q6",NA,"Grass"
"6988","Q6",NA,"Grass"
"6989","Q2",1,"Grass"
"6990","Q2",1,"Grass"
"6991","Q2",1,"Grass"
"6992","Q2",1,"Grass"
"6993","Q2",1,"Grass"
"6994","Q2",1,"Grass"
"6995","Q10",NA,"Grass"
"6996","Q10",NA,"Grass"
"6997","Q9",NA,"Grass"
"6998","Q9",NA,"Grass"
"6999","Q8",NA,"Grass"
"7000","Q8",NA,"Grass"
"7001","Q5",1,"Grass"
"7002","Q5",1,"Grass"
"7003","Q2",NA,"Grass"
"7004","Q2",NA,"Grass"
"7005","Q6",1,"Grass"
"7006","Q6",1,"Grass"
"7007","Q10",2,"Grass"
"7008","Q10",2,"Grass"
"7009","Q7",NA,"Grass"
"7010","Q7",NA,"Grass"
"7011","Q7",1,"Grass"
"7012","Q7",1,"Grass"
"7013","Q5",NA,"Grass"
"7014","Q5",NA,"Grass"
"7015","Q2",2,"Grass"
"7016","Q2",2,"Grass"
"7017","Q7",NA,"Grass"
"7018","Q7",NA,"Grass"
"7019","Q9",1,"Grass"
"7020","Q9",1,"Grass"
"7021","Q4",NA,"Grass"
"7022","Q4",NA,"Grass"
"7023","Q8",NA,"Grass"
"7024","Q8",NA,"Grass"
"7025","Q3",NA,"Grass"
"7026","Q3",NA,"Grass"
"7027","Q1",1,"Grass"
"7028","Q1",1,"Grass"
"7029","Q10",NA,"Grass"
"7030","Q10",NA,"Grass"
"7031","Q3",2,"Grass"
"7032","Q3",2,"Grass"
"7033","Q5",NA,"Grass"
"7034","Q5",NA,"Grass"
"7035","Q8",1,"Grass"
"7036","Q8",1,"Grass"
"7037","Q6",NA,"Grass"
"7038","Q6",NA,"Grass"
"7039","Q1",NA,"Grass"
"7040","Q1",NA,"Grass"
"7041","Q4",3,"Grass"
"7042","Q4",3,"Grass"
"7043","Q9",1,"Grass"
"7044","Q9",1,"Grass"
"7045","Q10",1,"Grass"
"7046","Q10",1,"Grass"
"7047","Q6",3,"Grass"
"7048","Q6",3,"Grass"
"7049","Q3",NA,"Grass"
"7050","Q3",NA,"Grass"
"7051","Q7",NA,"Grass"
"7052","Q7",NA,"Grass"
"7053","Q4",NA,"Grass"
"7054","Q4",NA,"Grass"
"7055","Q10",3,"Grass"
"7056","Q10",3,"Grass"
"7057","Q9",NA,"Grass"
"7058","Q9",NA,"Grass"
"7059","Q2",NA,"Grass"
"7060","Q2",NA,"Grass"
"7061","Q6",NA,"Grass"
"7062","Q6",NA,"Grass"
"7063","Q4",NA,"Grass"
"7064","Q4",NA,"Grass"
"7065","Q2",NA,"Grass"
"7066","Q2",NA,"Grass"
"7067","Q1",NA,"Grass"
"7068","Q1",NA,"Grass"
"7069","Q8",NA,"Grass"
"7070","Q8",NA,"Grass"
"7071","Q5",NA,"Grass"
"7072","Q5",NA,"Grass"
"7073","Q4",NA,"Grass"
"7074","Q4",NA,"Grass"
"7075","Q1",NA,"Grass"
"7076","Q1",NA,"Grass"
"7077","Q3",NA,"Grass"
"7078","Q3",NA,"Grass"
"7079","Q7",1,"Grass"
"7080","Q7",1,"Grass"
"7081","Q3",NA,"Aster"
"7082","Q3",NA,"Aster"
"7083","Q2",NA,"Aster"
"7084","Q4",NA,"Aster"
"7085","Q2",NA,"Aster"
"7086","Q3",NA,"Aster"
"7087","Q5",NA,"Aster"
"7088","Q7",NA,"Aster"
"7089","Q9",NA,"Aster"
"7090","Q9",NA,"Aster"
"7091","Q2",NA,"Aster"
"7092","Q2",NA,"Aster"
"7093","Q7",NA,"Aster"
"7094","Q4",NA,"Aster"
"7095","Q5",NA,"Aster"
"7096","Q3",NA,"Aster"
"7097","Q6",1,"Aster"
"7098","Q10",NA,"Aster"
"7099","Q10",NA,"Aster"
"7100","Q1",NA,"Aster"
"7101","Q10",NA,"Aster"
"7102","Q6",NA,"Aster"
"7103","Q9",NA,"Aster"
"7104","Q9",1,"Aster"
"7105","Q5",NA,"Aster"
"7106","Q6",NA,"Aster"
"7107","Q7",NA,"Aster"
"7108","Q9",NA,"Aster"
"7109","Q8",NA,"Aster"
"7110","Q10",NA,"Aster"
"7111","Q7",1,"Aster"
"7112","Q4",NA,"Aster"
"7113","Q5",NA,"Aster"
"7114","Q4",NA,"Aster"
"7115","Q1",NA,"Aster"
"7116","Q5",NA,"Aster"
"7117","Q6",NA,"Aster"
"7118","Q4",NA,"Aster"
"7119","Q3",NA,"Aster"
"7120","Q1",NA,"Aster"
"7121","Q1",NA,"Aster"
"7122","Q7",NA,"Aster"
"7123","Q6",1,"Aster"
"7124","Q9",NA,"Aster"
"7125","Q2",1,"Aster"
"7126","Q1",NA,"Aster"
"7127","Q6",NA,"Aster"
"7128","Q4",NA,"Aster"
"7129","Q3",NA,"Aster"
"7130","Q8",NA,"Aster"
"7131","Q8",1,"Aster"
"7132","Q8",2,"Aster"
"7133","Q7",NA,"Aster"
"7134","Q7",NA,"Aster"
"7135","Q10",NA,"Aster"
"7136","Q8",NA,"Aster"
"7137","Q2",NA,"Aster"
"7138","Q9",NA,"Aster"
"7139","Q5",NA,"Aster"
"7140","Q10",NA,"Aster"
"7141","Q4",NA,"Aster"
"7142","Q8",4,"Aster"
"7143","Q6",NA,"Aster"
"7144","Q1",NA,"Aster"
"7145","Q2",NA,"Aster"
"7146","Q8",NA,"Aster"
"7147","Q3",NA,"Aster"
"7148","Q10",NA,"Aster"
"7149","Q1",NA,"Aster"
"7150","Q5",2,"Aster"
"7151","Q5",1,"Potato"
"7152","Q5",NA,"Potato"
"7153","Q9",NA,"Potato"
"7154","Q1",NA,"Potato"
"7155","Q6",NA,"Potato"
"7156","Q6",NA,"Potato"
"7157","Q10",NA,"Potato"
"7158","Q3",NA,"Potato"
"7159","Q3",NA,"Potato"
"7160","Q6",NA,"Potato"
"7161","Q8",NA,"Potato"
"7162","Q8",NA,"Potato"
"7163","Q7",NA,"Potato"
"7164","Q1",NA,"Potato"
"7165","Q8",NA,"Potato"
"7166","Q9",NA,"Potato"
"7167","Q1",1,"Potato"
"7168","Q1",NA,"Potato"
"7169","Q2",NA,"Potato"
"7170","Q6",NA,"Potato"
"7171","Q9",NA,"Potato"
"7172","Q7",NA,"Potato"
"7173","Q10",NA,"Potato"
"7174","Q5",NA,"Potato"
"7175","Q9",NA,"Potato"
"7176","Q5",NA,"Potato"
"7177","Q4",NA,"Potato"
"7178","Q8",NA,"Potato"
"7179","Q4",NA,"Potato"
"7180","Q9",NA,"Potato"
"7181","Q4",NA,"Potato"
"7182","Q3",NA,"Potato"
"7183","Q8",NA,"Potato"
"7184","Q1",NA,"Potato"
"7185","Q10",NA,"Potato"
"7186","Q4",NA,"Potato"
"7187","Q6",NA,"Potato"
"7188","Q10",NA,"Potato"
"7189","Q10",NA,"Potato"
"7190","Q7",NA,"Potato"
"7191","Q5",NA,"Potato"
"7192","Q7",NA,"Potato"
"7193","Q7",NA,"Potato"
"7194","Q2",NA,"Potato"
"7195","Q3",NA,"Potato"
"7196","Q7",NA,"Potato"
"7197","Q8",NA,"Potato"
"7198","Q9",1,"Potato"
"7199","Q2",NA,"Potato"
"7200","Q4",NA,"Potato"
"7201","Q10",NA,"Potato"
"7202","Q5",1,"Potato"
"7203","Q2",NA,"Potato"
"7204","Q2",NA,"Potato"
"7205","Q3",NA,"Potato"
"7206","Q3",NA,"Potato"
"7207","Q1",NA,"Potato"
"7208","Q4",NA,"Potato"
"7209","Q6",1,"Potato"
"7210","Q2",1,"Potato"
"7211","Q9",1,"Aster"
"7212","Q7",1,"Aster"
"7213","Q8",1,"Aster"
"7214","Q10",NA,"Aster"
"7215","Q2",3,"Aster"
"7216","Q8",2,"Aster"
"7217","Q4",1,"Aster"
"7218","Q1",1,"Aster"
"7219","Q1",2,"Aster"
"7220","Q1",3,"Aster"
"7221","Q3",NA,"Aster"
"7222","Q10",NA,"Aster"
"7223","Q7",1,"Aster"
"7224","Q1",3,"Aster"
"7225","Q10",3,"Aster"
"7226","Q1",NA,"Aster"
"7227","Q1",2,"Aster"
"7228","Q1",1,"Aster"
"7229","Q6",NA,"Aster"
"7230","Q2",NA,"Aster"
"7231","Q3",2,"Aster"
"7232","Q3",NA,"Aster"
"7233","Q2",NA,"Aster"
"7234","Q1",2,"Aster"
"7235","Q6",5,"Aster"
"7236","Q5",3,"Aster"
"7237","Q4",1,"Aster"
"7238","Q1",3,"Aster"
"7239","Q10",NA,"Aster"
"7240","Q4",NA,"Aster"
"7241","Q5",NA,"Aster"
"7242","Q3",4,"Aster"
"7243","Q2",NA,"Aster"
"7244","Q4",NA,"Aster"
"7245","Q4",NA,"Aster"
"7246","Q3",NA,"Aster"
"7247","Q2",NA,"Aster"
"7248","Q5",NA,"Aster"
"7249","Q10",2,"Aster"
"7250","Q8",NA,"Aster"
"7251","Q10",1,"Aster"
"7252","Q8",NA,"Aster"
"7253","Q8",2,"Aster"
"7254","Q8",NA,"Aster"
"7255","Q4",2,"Aster"
"7256","Q5",2,"Aster"
"7257","Q3",NA,"Aster"
"7258","Q3",1,"Aster"
"7259","Q4",NA,"Aster"
"7260","Q3",2,"Aster"
"7261","Q7",NA,"Aster"
"7262","Q9",2,"Aster"
"7263","Q4",NA,"Aster"
"7264","Q6",NA,"Aster"
"7265","Q9",1,"Aster"
"7266","Q5",NA,"Aster"
"7267","Q2",4,"Aster"
"7268","Q7",2,"Aster"
"7269","Q1",4,"Aster"
"7270","Q7",3,"Aster"
"7271","Q2",2,"Aster"
"7272","Q8",NA,"Aster"
"7273","Q2",3,"Aster"
"7274","Q1",NA,"Aster"
"7275","Q6",1,"Aster"
"7276","Q9",2,"Aster"
"7277","Q10",NA,"Aster"
"7278","Q3",3,"Aster"
"7279","Q10",NA,"Aster"
"7280","Q2",NA,"Aster"
"7281","Q1",2,"Aster"
"7282","Q4",3,"Aster"
"7283","Q5",4,"Aster"
"7284","Q9",2,"Aster"
"7285","Q2",NA,"Aster"
"7286","Q9",1,"Aster"
"7287","Q9",4,"Aster"
"7288","Q5",1,"Aster"
"7289","Q7",2,"Aster"
"7290","Q3",2,"Aster"
"7291","Q8",NA,"Aster"
"7292","Q10",2,"Aster"
"7293","Q10",4,"Aster"
"7294","Q6",2,"Aster"
"7295","Q6",1,"Aster"
"7296","Q8",2,"Aster"
"7297","Q7",5,"Aster"
"7298","Q8",1,"Aster"
"7299","Q5",2,"Aster"
"7300","Q7",NA,"Aster"
"7301","Q9",1,"Aster"
"7302","Q1",NA,"Aster"
"7303","Q4",2,"Aster"
"7304","Q3",NA,"Aster"
"7305","Q5",NA,"Aster"
"7306","Q2",1,"Aster"
"7307","Q9",NA,"Aster"
"7308","Q1",1,"Aster"
"7309","Q4",NA,"Aster"
"7310","Q8",NA,"Aster"
"7311","Q2",1,"Aster"
"7312","Q9",NA,"Aster"
"7313","Q6",NA,"Aster"
"7314","Q2",1,"Aster"
"7315","Q10",2,"Aster"
"7316","Q6",NA,"Aster"
"7317","Q5",4,"Aster"
"7318","Q10",3,"Aster"
"7319","Q6",NA,"Aster"
"7320","Q1",NA,"Aster"
"7321","Q6",1,"Aster"
"7322","Q3",3,"Aster"
"7323","Q5",3,"Aster"
"7324","Q3",1,"Aster"
"7325","Q8",3,"Aster"
"7326","Q7",NA,"Aster"
"7327","Q4",2,"Aster"
"7328","Q9",NA,"Aster"
"7329","Q8",NA,"Aster"
"7330","Q4",3,"Aster"
"7331","Q6",1,"Aster"
"7332","Q2",NA,"Aster"
"7333","Q5",3,"Aster"
"7334","Q4",NA,"Aster"
"7335","Q1",2,"Aster"
"7336","Q7",3,"Aster"
"7337","Q6",NA,"Aster"
"7338","Q6",NA,"Aster"
"7339","Q4",NA,"Aster"
"7340","Q4",1,"Aster"
"7341","Q6",NA,"Aster"
"7342","Q8",5,"Aster"
"7343","Q9",NA,"Aster"
"7344","Q10",NA,"Aster"
"7345","Q9",NA,"Aster"
"7346","Q2",1,"Aster"
"7347","Q7",1,"Aster"
"7348","Q6",NA,"Aster"
"7349","Q3",NA,"Aster"
"7350","Q3",2,"Aster"
"7351","Q8",3,"Aster"
"7352","Q1",2,"Aster"
"7353","Q10",NA,"Aster"
"7354","Q9",NA,"Aster"
"7355","Q10",NA,"Aster"
"7356","Q5",NA,"Aster"
"7357","Q5",NA,"Aster"
"7358","Q3",NA,"Aster"
"7359","Q9",NA,"Aster"
"7360","Q7",5,"Aster"
"7361","Q6",NA,"Aster"
"7362","Q5",NA,"Aster"
"7363","Q8",1,"Aster"
"7364","Q10",3,"Aster"
"7365","Q2",3,"Aster"
"7366","Q4",4,"Aster"
"7367","Q3",NA,"Aster"
"7368","Q6",1,"Aster"
"7369","Q7",5,"Aster"
"7370","Q7",2,"Aster"
"7371","Q7",3,"Aster"
"7372","Q5",2,"Aster"
"7373","Q2",NA,"Aster"
"7374","Q4",NA,"Aster"
"7375","Q5",NA,"Aster"
"7376","Q8",NA,"Aster"
"7377","Q5",2,"Aster"
"7378","Q9",NA,"Aster"
"7379","Q8",2,"Aster"
"7380","Q9",4,"Aster"
"7381","Q10",NA,"Aster"
"7382","Q10",5,"Aster"
"7383","Q6",NA,"Aster"
"7384","Q7",NA,"Aster"
"7385","Q9",2,"Aster"
"7386","Q1",2,"Aster"
"7387","Q7",NA,"Aster"
"7388","Q2",NA,"Aster"
"7389","Q7",NA,"Aster"
"7390","Q3",2,"Aster"
"7391","Q5",NA,"Aster"
"7392","Q1",NA,"Aster"
"7393","Q1",2,"Aster"
"7394","Q6",2,"Aster"
"7395","Q3",NA,"Aster"
"7396","Q6",NA,"Aster"
"7397","Q3",NA,"Aster"
"7398","Q6",NA,"Aster"
"7399","Q7",NA,"Aster"
"7400","Q10",NA,"Aster"
"7401","Q3",1,"Aster"
"7402","Q2",NA,"Aster"
"7403","Q10",NA,"Aster"
"7404","Q5",2,"Aster"
"7405","Q10",NA,"Aster"
"7406","Q2",NA,"Aster"
"7407","Q9",1,"Aster"
"7408","Q8",NA,"Aster"
"7409","Q9",1,"Aster"
"7410","Q7",1,"Aster"
"7411","Q7",1,"Aster"
"7412","Q9",NA,"Aster"
"7413","Q4",1,"Aster"
"7414","Q2",NA,"Aster"
"7415","Q8",2,"Aster"
"7416","Q3",NA,"Aster"
"7417","Q9",NA,"Aster"
"7418","Q6",1,"Aster"
"7419","Q4",NA,"Aster"
"7420","Q5",1,"Aster"
"7421","Q10",NA,"Aster"
"7422","Q3",NA,"Aster"
"7423","Q4",NA,"Aster"
"7424","Q1",NA,"Aster"
"7425","Q5",NA,"Aster"
"7426","Q8",NA,"Aster"
"7427","Q10",NA,"Aster"
"7428","Q8",NA,"Aster"
"7429","Q9",NA,"Aster"
"7430","Q2",NA,"Aster"
"7431","Q1",NA,"Aster"
"7432","Q2",NA,"Aster"
"7433","Q5",NA,"Aster"
"7434","Q4",NA,"Aster"
"7435","Q7",NA,"Aster"
"7436","Q7",1,"Aster"
"7437","Q1",NA,"Aster"
"7438","Q6",NA,"Aster"
"7439","Q8",NA,"Aster"
"7440","Q4",NA,"Aster"
"7441","Q10",NA,"Aster"
"7442","Q7",NA,"Aster"
"7443","Q5",NA,"Aster"
"7444","Q9",2,"Aster"
"7445","Q2",3,"Aster"
"7446","Q6",2,"Aster"
"7447","Q1",2,"Aster"
"7448","Q7",NA,"Aster"
"7449","Q4",NA,"Aster"
"7450","Q8",NA,"Aster"
"7451","Q9",NA,"Aster"
"7452","Q3",NA,"Aster"
"7453","Q2",NA,"Aster"
"7454","Q10",NA,"Aster"
"7455","Q9",2,"Aster"
"7456","Q1",NA,"Aster"
"7457","Q6",4,"Aster"
"7458","Q4",NA,"Aster"
"7459","Q2",NA,"Aster"
"7460","Q5",1,"Aster"
"7461","Q6",NA,"Aster"
"7462","Q1",NA,"Aster"
"7463","Q3",NA,"Aster"
"7464","Q6",NA,"Aster"
"7465","Q2",NA,"Aster"
"7466","Q5",NA,"Aster"
"7467","Q7",NA,"Aster"
"7468","Q5",NA,"Aster"
"7469","Q8",NA,"Aster"
"7470","Q7",NA,"Aster"
"7471","Q4",NA,"Aster"
"7472","Q9",NA,"Aster"
"7473","Q10",NA,"Aster"
"7474","Q1",1,"Aster"
"7475","Q3",NA,"Aster"
"7476","Q10",NA,"Aster"
"7477","Q8",NA,"Aster"
"7478","Q8",3,"Aster"
"7479","Q4",NA,"Aster"
"7480","Q3",NA,"Aster"
"7481","Q1",NA,"Bellflower"
"7482","Q7",NA,"Bellflower"
"7483","Q1",NA,"Bellflower"
"7484","Q10",NA,"Bellflower"
"7485","Q9",NA,"Bellflower"
"7486","Q6",NA,"Bellflower"
"7487","Q3",NA,"Bellflower"
"7488","Q1",NA,"Bellflower"
"7489","Q6",NA,"Bellflower"
"7490","Q3",NA,"Bellflower"
"7491","Q9",NA,"Bellflower"
"7492","Q4",NA,"Bellflower"
"7493","Q2",NA,"Bellflower"
"7494","Q2",NA,"Bellflower"
"7495","Q6",NA,"Bellflower"
"7496","Q3",1,"Bellflower"
"7497","Q7",NA,"Bellflower"
"7498","Q5",NA,"Bellflower"
"7499","Q8",NA,"Bellflower"
"7500","Q8",NA,"Bellflower"
"7501","Q2",NA,"Bellflower"
"7502","Q5",NA,"Bellflower"
"7503","Q8",NA,"Bellflower"
"7504","Q9",NA,"Bellflower"
"7505","Q9",NA,"Bellflower"
"7506","Q8",NA,"Bellflower"
"7507","Q6",NA,"Bellflower"
"7508","Q10",NA,"Bellflower"
"7509","Q4",NA,"Bellflower"
"7510","Q5",NA,"Bellflower"
"7511","Q5",NA,"Bellflower"
"7512","Q10",NA,"Bellflower"
"7513","Q4",1,"Bellflower"
"7514","Q3",NA,"Bellflower"
"7515","Q10",NA,"Bellflower"
"7516","Q1",NA,"Bellflower"
"7517","Q7",2,"Bellflower"
"7518","Q7",NA,"Bellflower"
"7519","Q4",1,"Bellflower"
"7520","Q2",1,"Bellflower"
"7521","Q3",NA,"Elm"
"7522","Q6",NA,"Elm"
"7523","Q10",NA,"Elm"
"7524","Q8",NA,"Elm"
"7525","Q4",NA,"Elm"
"7526","Q6",NA,"Elm"
"7527","Q3",NA,"Elm"
"7528","Q6",NA,"Elm"
"7529","Q6",NA,"Elm"
"7530","Q2",NA,"Elm"
"7531","Q10",NA,"Elm"
"7532","Q10",NA,"Elm"
"7533","Q5",1,"Elm"
"7534","Q9",1,"Elm"
"7535","Q3",NA,"Elm"
"7536","Q5",NA,"Elm"
"7537","Q2",NA,"Elm"
"7538","Q7",NA,"Elm"
"7539","Q3",NA,"Elm"
"7540","Q5",NA,"Elm"
"7541","Q1",NA,"Elm"
"7542","Q5",NA,"Elm"
"7543","Q4",NA,"Elm"
"7544","Q5",2,"Elm"
"7545","Q1",NA,"Elm"
"7546","Q3",1,"Elm"
"7547","Q7",NA,"Elm"
"7548","Q2",1,"Elm"
"7549","Q5",4,"Elm"
"7550","Q7",NA,"Elm"
"7551","Q1",NA,"Elm"
"7552","Q4",NA,"Elm"
"7553","Q8",NA,"Elm"
"7554","Q3",NA,"Elm"
"7555","Q9",NA,"Elm"
"7556","Q1",1,"Elm"
"7557","Q2",1,"Elm"
"7558","Q7",NA,"Elm"
"7559","Q9",1,"Elm"
"7560","Q8",NA,"Elm"
"7561","Q2",NA,"Elm"
"7562","Q3",NA,"Elm"
"7563","Q7",NA,"Elm"
"7564","Q1",NA,"Elm"
"7565","Q6",NA,"Elm"
"7566","Q8",NA,"Elm"
"7567","Q8",NA,"Elm"
"7568","Q4",NA,"Elm"
"7569","Q10",NA,"Elm"
"7570","Q5",NA,"Elm"
"7571","Q6",NA,"Elm"
"7572","Q8",NA,"Elm"
"7573","Q8",NA,"Elm"
"7574","Q10",NA,"Elm"
"7575","Q5",NA,"Elm"
"7576","Q4",NA,"Elm"
"7577","Q8",NA,"Elm"
"7578","Q10",NA,"Elm"
"7579","Q7",NA,"Elm"
"7580","Q4",5,"Elm"
"7581","Q1",2,"Elm"
"7582","Q2",NA,"Elm"
"7583","Q7",1,"Elm"
"7584","Q4",NA,"Elm"
"7585","Q1",1,"Elm"
"7586","Q6",NA,"Elm"
"7587","Q4",NA,"Elm"
"7588","Q9",NA,"Elm"
"7589","Q2",NA,"Elm"
"7590","Q10",NA,"Elm"
"7591","Q9",1,"Elm"
"7592","Q9",NA,"Elm"
"7593","Q3",NA,"Elm"
"7594","Q1",NA,"Elm"
"7595","Q9",NA,"Elm"
"7596","Q6",1,"Elm"
"7597","Q10",NA,"Elm"
"7598","Q7",NA,"Elm"
"7599","Q2",NA,"Elm"
"7600","Q9",1,"Elm"
"7601","Q7",1,"Aster"
"7602","Q7",1,"Aster"
"7603","Q9",1,"Aster"
"7604","Q9",1,"Aster"
"7605","Q4",NA,"Aster"
"7606","Q4",NA,"Aster"
"7607","Q8",NA,"Aster"
"7608","Q8",NA,"Aster"
"7609","Q8",NA,"Aster"
"7610","Q8",NA,"Aster"
"7611","Q7",1,"Aster"
"7612","Q7",1,"Aster"
"7613","Q6",NA,"Aster"
"7614","Q6",NA,"Aster"
"7615","Q9",NA,"Aster"
"7616","Q9",NA,"Aster"
"7617","Q4",NA,"Aster"
"7618","Q4",NA,"Aster"
"7619","Q5",NA,"Aster"
"7620","Q5",NA,"Aster"
"7621","Q8",1,"Aster"
"7622","Q8",1,"Aster"
"7623","Q5",NA,"Aster"
"7624","Q5",NA,"Aster"
"7625","Q1",NA,"Aster"
"7626","Q1",NA,"Aster"
"7627","Q1",NA,"Aster"
"7628","Q1",NA,"Aster"
"7629","Q7",NA,"Aster"
"7630","Q7",NA,"Aster"
"7631","Q3",NA,"Aster"
"7632","Q3",NA,"Aster"
"7633","Q3",NA,"Aster"
"7634","Q3",NA,"Aster"
"7635","Q9",NA,"Aster"
"7636","Q9",NA,"Aster"
"7637","Q4",NA,"Aster"
"7638","Q4",NA,"Aster"
"7639","Q7",1,"Aster"
"7640","Q7",1,"Aster"
"7641","Q5",NA,"Aster"
"7642","Q5",NA,"Aster"
"7643","Q9",NA,"Aster"
"7644","Q9",NA,"Aster"
"7645","Q7",NA,"Aster"
"7646","Q7",NA,"Aster"
"7647","Q7",1,"Aster"
"7648","Q7",1,"Aster"
"7649","Q3",1,"Aster"
"7650","Q3",1,"Aster"
"7651","Q2",NA,"Aster"
"7652","Q2",NA,"Aster"
"7653","Q6",NA,"Aster"
"7654","Q6",NA,"Aster"
"7655","Q2",NA,"Aster"
"7656","Q2",NA,"Aster"
"7657","Q10",1,"Aster"
"7658","Q10",1,"Aster"
"7659","Q10",1,"Aster"
"7660","Q10",1,"Aster"
"7661","Q6",NA,"Aster"
"7662","Q6",NA,"Aster"
"7663","Q10",NA,"Aster"
"7664","Q10",NA,"Aster"
"7665","Q1",NA,"Aster"
"7666","Q1",NA,"Aster"
"7667","Q2",NA,"Aster"
"7668","Q2",NA,"Aster"
"7669","Q3",NA,"Aster"
"7670","Q3",NA,"Aster"
"7671","Q10",NA,"Aster"
"7672","Q10",NA,"Aster"
"7673","Q8",NA,"Aster"
"7674","Q8",NA,"Aster"
"7675","Q1",NA,"Aster"
"7676","Q1",NA,"Aster"
"7677","Q4",NA,"Aster"
"7678","Q4",NA,"Aster"
"7679","Q5",1,"Aster"
"7680","Q5",1,"Aster"
"7681","Q4",2,"Aster"
"7682","Q4",2,"Aster"
"7683","Q5",NA,"Aster"
"7684","Q5",NA,"Aster"
"7685","Q6",NA,"Aster"
"7686","Q6",NA,"Aster"
"7687","Q10",NA,"Aster"
"7688","Q10",NA,"Aster"
"7689","Q9",NA,"Aster"
"7690","Q9",NA,"Aster"
"7691","Q8",NA,"Aster"
"7692","Q8",NA,"Aster"
"7693","Q10",NA,"Aster"
"7694","Q10",NA,"Aster"
"7695","Q1",NA,"Aster"
"7696","Q1",NA,"Aster"
"7697","Q2",2,"Aster"
"7698","Q2",2,"Aster"
"7699","Q3",1,"Aster"
"7700","Q3",1,"Aster"
"7701","Q2",NA,"Aster"
"7702","Q2",NA,"Aster"
"7703","Q1",NA,"Aster"
"7704","Q1",NA,"Aster"
"7705","Q5",NA,"Aster"
"7706","Q5",NA,"Aster"
"7707","Q4",NA,"Aster"
"7708","Q4",NA,"Aster"
"7709","Q6",1,"Aster"
"7710","Q6",1,"Aster"
"7711","Q6",2,"Aster"
"7712","Q6",2,"Aster"
"7713","Q8",NA,"Aster"
"7714","Q8",NA,"Aster"
