"","Field ID","Species","Visit ID","Q1","Q1FC","Q2","Q2FC","Q3","Q3FC","Q4","Q4FC","Q5","Q5FC","Q6","Q6FC","Q7","Q7FC","Q8","Q8FC","Q9","Q9FC","Q10","Q10FC","Transect","Date","Coefficient of Conservatism","Planted Date","Seed Vendor"
"597","Harlan11012","Dalea candida","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"6",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"598","Harlan11012","Galium aparine","SP1Woollen",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"599","Harlan11012","Ambrosia trifida","SP2Woollen",1,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"600","Harlan11012","Elymus virginicus","F2Woollen",NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"601","Harlan11012","Helianthus grosseserratus","SP1Woollen",NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"602","Harlan11012","Silphium perfoliatum","SP1Woollen",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"603","Harlan11012","Helianthus maximiliani","F2Woollen",NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"604","Harlan11012","Helianthus pauciflorus","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,2,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"605","Harlan11012","Astragalus canadensis","F1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"606","Harlan11012","Ambrosia trifida","SP1Woollen",2,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"607","Harlan11012","Schizachyrium scoparium","F2Woollen",2,NA,1,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"608","Harlan11012","Achillea millefolium","SP2Woollen",NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"609","Harlan11012","Elymus canadensis","SP1Woollen",3,NA,1,NA,2,NA,2,NA,4,NA,4,NA,2,NA,2,NA,1,NA,2,NA,1,2018-05-31,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"610","Harlan11012","Solidago rigida","F1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-09-28,"3",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"611","Harlan11012","Elymus canadensis","F2Woollen",3,NA,3,NA,1,NA,5,NA,1,NA,3,NA,NA,NA,1,NA,4,NA,4,NA,2,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"612","Harlan11012","Silphium perfoliatum","SP2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"613","Harlan11012","Sorghastrum nutans","F1Woollen",5,NA,3,NA,2,NA,1,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"614","Harlan11012","Cirsium altissimum","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-09-28,"1",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"615","Harlan11012","Schizachyrium scoparium","F1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,NA,NA,NA,NA,NA,1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"616","Harlan11012","Litter","SP1Woollen",6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,1,2018-05-31,NA,2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"617","Harlan11012","Andropogon gerardii","SP2Woollen",NA,NA,2,NA,2,NA,1,NA,NA,NA,3,NA,NA,NA,2,NA,3,NA,2,NA,2,2018-05-31,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"618","Harlan11012","Litter","F2Woollen",6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,2,2018-09-28,NA,2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"619","Harlan11012","Helianthus pauciflorus","F1Woollen",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"620","Harlan11012","Bare Ground","F1Woollen",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,NA,2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"621","Harlan11012","Heliopsis helianthoides","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"622","Harlan11012","Koeleria macrantha","SP1Woollen",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"6",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"623","Harlan11012","Artemisia ludoviciana","F1Woollen",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"624","Harlan11012","Solidago rigida","F2Woollen",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"3",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"625","Harlan11012","Conyza canadensis","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2,2018-09-28,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"626","Harlan11012","Conyza canadensis","SP1Woollen",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"627","Harlan11012","Sorghastrum nutans","F2Woollen",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"628","Harlan11012","Ratibida columnifera","F1Woollen",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"629","Harlan11012","Ambrosia artemisiifolia","SP1Woollen",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"630","Harlan11012","Elymus canadensis","SP2Woollen",2,NA,2,NA,2,NA,1,NA,2,NA,1,NA,3,NA,1,NA,NA,NA,3,NA,2,2018-05-31,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"631","Harlan11012","Lactuca serriola","SP2Woollen",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"*",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"632","Harlan11012","Elymus canadensis","F1Woollen",NA,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,1,NA,NA,NA,1,NA,1,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"633","Harlan11012","Symphyotrichum lanceolatus","SP2Woollen",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,NA,2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"634","Harlan11012","Conyza canadensis","F1Woollen",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-09-28,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"635","Harlan11012","Desmodium canadensis","SP2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"636","Harlan11012","Solidago missouriensis","F2Woollen",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"637","Harlan11012","Solidago rigida","SP1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2018-05-31,"3",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"638","Harlan11012","Lactuca serriola","SP1Woollen",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"*",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"639","Harlan11012","Rudbeckia hirta","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"640","Harlan11012","Artemisia ludoviciana","SP2Woollen",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"641","Harlan11012","Artemisia ludoviciana","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"642","Harlan11012","Helianthus annuus","SP2Woollen",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"643","Harlan11012","Bare Ground","SP2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,NA,2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"644","Harlan11012","Grindelia squarrosa","F2Woollen",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"1",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"645","Harlan11012","Bare Ground","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,NA,2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"646","Harlan11012","Monarda fistulosa","SP1Woollen",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"647","Harlan11012","Helianthus maximiliani","SP2Woollen",NA,NA,2,NA,NA,NA,1,NA,1,NA,2,NA,2,NA,3,NA,2,NA,NA,NA,2,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"648","Harlan11012","Schizachyrium scoparium","SP1Woollen",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"649","Harlan11012","Solidago canadensis","F1Woollen",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"650","Harlan11012","Helianthus maximiliani","F1Woollen",1,NA,1,NA,NA,NA,2,NA,1,NA,1,NA,2,NA,1,NA,1,NA,2,NA,1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"651","Harlan11012","Monarda fistulosa","F1Woollen",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"652","Harlan11012","Litter","SP2Woollen",6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,2,2018-05-31,NA,2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"653","Harlan11012","Andropogon gerardii","F1Woollen",NA,NA,3,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,1,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"654","Harlan11012","Achillea millefolium","F2Woollen",NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"655","Harlan11012","Litter","F1Woollen",6,NA,6,NA,6,NA,5,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,1,2018-09-28,NA,2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"656","Harlan11012","Conyza canadensis","SP2Woollen",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"657","Harlan11012","Andropogon gerardii","SP1Woollen",NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"658","Harlan11012","Taraxacum officinale","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-09-28,"*",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"659","Harlan11012","Achillea millefolium","SP1Woollen",NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"660","Harlan11012","Helianthus maximiliani","SP1Woollen",1,NA,NA,NA,2,NA,2,NA,2,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"661","Harlan11012","Achillea millefolium","F1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-09-28,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"662","Harlan11012","Solidago gigantea","SP2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"3",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"663","Harlan11012","Monarda fistulosa","F2Woollen",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"664","Harlan11012","Grindelia squarrosa","F1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2018-09-28,"1",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"665","Johnson110261","Andropogon gerardii","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"5",2014-11-26,"Wagner's Feed Store"
"666","Johnson110261","Bare Ground","F1Leuenberger1",1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,1,2018-10-29,NA,2014-11-26,"Wagner's Feed Store"
"667","Johnson110261","Physalis virginiana","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"6",2014-11-26,"Wagner's Feed Store"
"668","Johnson110261","Lepidium densiflorum","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store"
"669","Johnson110261","Convolvulus arvensis","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store"
"670","Johnson110261","Rudbeckia hirta","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store"
"671","Johnson110261","Schizachyrium scoparium","F1Leuenberger1",2,NA,1,NA,2,NA,2,NA,4,NA,NA,NA,2,NA,NA,NA,1,NA,6,NA,1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store"
"672","Johnson110261","Helianthus maximiliani","F1Leuenberger1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store"
"673","Johnson110261","Antennaria neglecta","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-06-14,"3",2014-11-26,"Wagner's Feed Store"
"674","Johnson110261","Bare Ground","SP2Leuenberger1",NA,NA,NA,NA,1,NA,3,NA,2,NA,2,NA,3,NA,NA,NA,5,NA,5,NA,2,2018-06-14,NA,2014-11-26,"Wagner's Feed Store"
"675","Johnson110261","Triodanis perfoliata","SP1Leuenberger1",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store"
"676","Johnson110261","Solidago canadensis","SP2Leuenberger1",3,NA,2,NA,3,NA,2,NA,3,NA,1,NA,5,NA,NA,NA,2,NA,3,NA,2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store"
"677","Johnson110261","Bromus tectorum","SP2Leuenberger1",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store"
"678","Johnson110261","Conyza canadensis","SP1Leuenberger1",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store"
"679","Johnson110261","Cirsium altissimum","F2Leuenberger1",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"1",2014-11-26,"Wagner's Feed Store"
"680","Johnson110261","Conyza canadensis","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store"
"681","Johnson110261","Cirsium altissimum","SP2Leuenberger1",2,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,2,NA,4,NA,NA,NA,NA,NA,2,2018-06-14,"1",2014-11-26,"Wagner's Feed Store"
"682","Johnson110261","Bromus tectorum","F1Leuenberger1",3,NA,2,NA,1,NA,1,NA,1,NA,4,NA,2,NA,2,NA,NA,NA,NA,NA,1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store"
"683","Johnson110261","Lactuca serriola","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store"
"684","Johnson110261","Lactuca ludoviciana","F2Leuenberger1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store"
"685","Johnson110261","Erigeron strigosus","F2Leuenberger1",1,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store"
"686","Johnson110261","Schizachyrium scoparium","SP1Leuenberger1",2,NA,4,NA,2,NA,2,NA,1,NA,NA,NA,2,NA,3,NA,3,NA,2,NA,1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store"
"687","Johnson110261","Bouteloua curtipendula","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,1,2018-10-29,"5",2014-11-26,"Wagner's Feed Store"
"688","Johnson110261","Symphyotrichum ericoides","F2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store"
"689","Johnson110261","UNID forb","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1,2018-06-14,NA,2014-11-26,"Wagner's Feed Store"
"690","Johnson110261","Bare Ground","SP1Leuenberger1",3,NA,4,NA,3,NA,1,NA,3,NA,3,NA,1,NA,1,NA,4,NA,1,NA,1,2018-06-14,NA,2014-11-26,"Wagner's Feed Store"
"691","Johnson110261","Sorghastrum nutans","SP2Leuenberger1",2,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"5",2014-11-26,"Wagner's Feed Store"
"692","Johnson110261","Erigeron strigosus","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1,NA,1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store"
"693","Johnson110261","Monarda fistulosa","F2Leuenberger1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store"
"694","Johnson110261","Litter","SP1Leuenberger1",4,NA,3,NA,4,NA,6,NA,3,NA,3,NA,5,NA,5,NA,3,NA,5,NA,1,2018-06-14,NA,2014-11-26,"Wagner's Feed Store"
