"","Field ID","Species","Visit ID","Q1","Q1FC","Q2","Q2FC","Q3","Q3FC","Q4","Q4FC","Q5","Q5FC","Q6","Q6FC","Q7","Q7FC","Q8","Q8FC","Q9","Q9FC","Q10","Q10FC","Transect","Date","Observer","Surrounding Landscape","Notes","Coefficient of Conservatism","Common Name","Region","Field acres","County","Planted Date","Planting method","# of species planted","Pure Live Seed lbs/acre","Previous cover","Seed Vendor","Established"
"278","Furnas11008","Monarda fistulosa","F1Schluntz14.84",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"RP","Same as SP1Schluntz14.84",NA,"4","wild-bergamot","SC",14.84,"Furnas",2015-03-26,"Drill","38","2.796","Harvested crop stubble","Star Seed - Dealer - PF, same mix as Furnas11006","Success"
"279","Furnas11008","Bare Ground","F1Schluntz14.84",1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-09-28,"RP","Same as SP1Schluntz14.84",NA,NA,NA,"SC",14.84,"Furnas",2015-03-26,"Drill","38","2.796","Harvested crop stubble","Star Seed - Dealer - PF, same mix as Furnas11006","Success"
"280","Furnas11008","Cannabis sativa","F2Schluntz14.84",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,1,NA,NA,NA,2,2018-09-28,"RP","Same as SP1Schluntz14.84",NA,"*","hemp","SC",14.84,"Furnas",2015-03-26,"Drill","38","2.796","Harvested crop stubble","Star Seed - Dealer - PF, same mix as Furnas11006","Success"
"281","Furnas11008","Lactuca serriola","F1Schluntz14.84",NA,NA,NA,NA,4,NA,3,NA,6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"RP","Same as SP1Schluntz14.84",NA,"*","prickly lettuce","SC",14.84,"Furnas",2015-03-26,"Drill","38","2.796","Harvested crop stubble","Star Seed - Dealer - PF, same mix as Furnas11006","Success"
"282","Gage11018A","Pycnanthemum virginianum","SP1Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end","6","Virginia mountain-mint",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","Gage11018A","Solanum carolinense","SP2Fossler",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"RP","same as SP1Fossler",NA,"2","horse-nettle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","Gage11018A","Bouteloua curtipendula","F1Fossler",2,NA,NA,NA,NA,NA,4,NA,4,NA,2,NA,NA,NA,2,NA,4,NA,NA,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,"5","sideoats grama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","Gage11018A","Litter","SP2Fossler",5,NA,6,NA,6,NA,6,NA,5,NA,3,NA,6,NA,6,NA,6,NA,6,NA,2,2018-06-12,"RP","same as SP1Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","Gage11018A","Ratibida columnifera","SP1Fossler",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end","4","upright prairie-coneflower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","Gage11018A","Bouteloua curtipendula","F2Fossler",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2,2018-10-23,NA,"same as SP1Fossler",NA,"5","sideoats grama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","Gage11018A","Conyza canadensis","SP2Fossler",3,NA,NA,NA,1,NA,2,NA,3,NA,1,NA,1,NA,NA,NA,1,NA,2,NA,2,2018-06-12,"RP","same as SP1Fossler",NA,"0","horseweed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","Gage11018A","Asclepias syriaca","SP1Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end","1","common milkweed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","Gage11018A","Conyza canadensis","SP1Fossler",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end","0","horseweed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","Gage11018A","Monarda citriodora","F2Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-10-23,NA,"same as SP1Fossler",NA,"*","lemon bee-balm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","Gage11018A","Ambrosia trifida","SP1Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end","0","giant ragweed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","Gage11018A","Chamaecrista fasciculata","SP2Fossler",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"RP","same as SP1Fossler",NA,"1","showy partridge-pea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","Gage11018A","Ambrosia trifida","SP2Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-06-12,"RP","same as SP1Fossler",NA,"0","giant ragweed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","Gage11018A","Juniperus virginiana","F1Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,"1","eastern red-cedar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","Gage11018A","Monarda citriodora","SP1Fossler",NA,NA,NA,NA,NA,NA,2,1,2,1,3,1,2,1,NA,NA,NA,NA,NA,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end","*","lemon bee-balm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","Gage11018A","Monarda citriodora","F1Fossler",NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,"*","lemon bee-balm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","Gage11018A","Zizia aurea","F1Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,"6","golden alexanders",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","Gage11018A","Chamaecrista fasciculata","SP1Fossler",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end","1","showy partridge-pea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","Gage11018A","Erigeron annuus","SP2Fossler",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"RP","same as SP1Fossler",NA,"1","eastern fleabane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","Gage11018A","Lactuca ludoviciana","SP2Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-12,"RP","same as SP1Fossler",NA,"3","western wild lettuce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Gage11018A","Solidago canadensis","F2Fossler",1,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,2,2018-10-23,NA,"same as SP1Fossler",NA,"2","Canada goldenrod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Gage11018A","Lactuca ludoviciana","SP1Fossler",2,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end","3","western wild lettuce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","Gage11018A","Bromus tectorum","F1Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,"*","downy brome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","Gage11018A","Schizachyrium scoparium","F2Fossler",NA,NA,3,NA,3,NA,3,NA,4,NA,4,NA,1,NA,NA,NA,1,NA,NA,NA,2,2018-10-23,NA,"same as SP1Fossler",NA,"4","little bluestem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","Gage11018A","Lactuca serriola","SP2Fossler",1,NA,NA,NA,2,NA,1,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-12,"RP","same as SP1Fossler",NA,"*","prickly lettuce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","Gage11018A","Solidago canadensis","SP1Fossler",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,1,NA,3,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end","2","Canada goldenrod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Gage11018A","Echinacea pallida","F1Fossler",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,"7","pale purple coneflower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","Gage11018A","Rudbeckia hirta","F2Fossler",2,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-23,NA,"same as SP1Fossler",NA,"4","black-eyed Susan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","Gage11018A","Echinacea purpurea","SP1Fossler",NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end","*","eastern purple coneflower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","Gage11018A","Echinacea purpurea","F1Fossler",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,"*","eastern purple coneflower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","Gage11018A","Monarda fistulosa","SP2Fossler",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"RP","same as SP1Fossler",NA,"4","wild-bergamot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","Gage11018A","Asclepias syriaca","F2Fossler",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-23,NA,"same as SP1Fossler",NA,"1","common milkweed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","Gage11018A","Solidago missouriensis","F2Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-10-23,NA,"same as SP1Fossler",NA,"5","Missouri goldenrod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","Gage11018A","Asclepias syriaca","F1Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,"1","common milkweed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","Gage11018A","Bare Ground","F1Fossler",1,NA,1,NA,1,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","Gage11018A","Rudbeckia hirta","SP1Fossler",4,1,2,1,1,NA,NA,NA,3,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end","4","black-eyed Susan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","Gage11018A","Lepidium densiflorum","SP2Fossler",NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"RP","same as SP1Fossler",NA,"0","prairie pepper-grass",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","Gage11018A","Chamaecrista fasciculata","F1Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,"1","showy partridge-pea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","Gage11018A","Erigeron annuus","F2Fossler",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2,2018-10-23,NA,"same as SP1Fossler",NA,"1","eastern fleabane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","Gage11018A","Lepidium densiflorum","SP1Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end","0","prairie pepper-grass",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","Gage11018A","Erigeron annuus","F1Fossler",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,2,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,"1","eastern fleabane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","Gage11018A","Erigeron annuus","SP1Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end","1","eastern fleabane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","Gage11018A","Litter","F2Fossler",5,NA,6,NA,6,NA,5,NA,6,NA,6,NA,4,NA,5,NA,5,NA,5,NA,2,2018-10-23,NA,"same as SP1Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","Gage11018A","Oxalis stricta","SP2Fossler",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"RP","same as SP1Fossler",NA,"0","yellow wood-sorrel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","Gage11018A","Bare Ground","F2Fossler",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1,NA,2,2018-10-23,NA,"same as SP1Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","Gage11018A","Solidago canadensis","SP2Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,NA,NA,NA,NA,2,2018-06-12,"RP","same as SP1Fossler",NA,"2","Canada goldenrod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","Gage11018A","Ratibida columnifera","SP2Fossler",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-12,"RP","same as SP1Fossler",NA,"4","upright prairie-coneflower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","Gage11018A","Eupatorium altissimum","F1Fossler",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,"3","tall boneset",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","Gage11018A","Sporobolus compositus","SP1Fossler",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end","3","tall dropseed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","Gage11018A","Schizachyrium scoparium","F1Fossler",NA,NA,1,NA,2,NA,4,NA,4,NA,2,NA,NA,NA,2,NA,4,NA,4,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,"4","little bluestem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","Gage11018A","Symphyotrichum laeve","F1Fossler",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,"5","smooth blue aster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","Gage11018A","Bare Ground","SP1Fossler",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","Gage11018A","Rudbeckia hirta","F1Fossler",NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,"4","black-eyed Susan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","Gage11018A","Bare Ground","SP2Fossler",1,NA,1,NA,1,NA,1,NA,1,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"RP","same as SP1Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","Gage11018A","Taraxacum officinale","F1Fossler",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,"*","common dandelion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","Gage11018A","Galium aparine","SP2Fossler",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"RP","same as SP1Fossler",NA,"0","catch-weed bedstraw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","Gage11018A","Symphyotrichum laeve","SP1Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,3,NA,2,NA,NA,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end","5","smooth blue aster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","Gage11018A","Taraxacum officinale","SP2Fossler",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"RP","same as SP1Fossler",NA,"*","common dandelion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","Gage11018A","Zizia aurea","F2Fossler",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-23,NA,"same as SP1Fossler",NA,"6","golden alexanders",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","Gage11018A","Sorghastrum nutans","SP1Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end","5","Indian grass",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","Gage11018A","Heliopsis helianthoides","F2Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,2018-10-23,NA,"same as SP1Fossler",NA,"4","false-sunflower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","Gage11018A","Triodanis perfoliata","SP2Fossler",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"RP","same as SP1Fossler",NA,"2","clasping-leaf Venus'-looking-glass",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","Gage11018A","Chloris verticillata","F2Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-10-23,NA,"same as SP1Fossler",NA,"0","tumble windmill grass",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","Gage11018A","Sporobolus compositus","SP2Fossler",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"RP","same as SP1Fossler",NA,"3","tall dropseed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","Gage11018A","Solidago canadensis","F1Fossler",2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,"2","Canada goldenrod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","Gage11018A","Monarda fistulosa","SP1Fossler",NA,NA,1,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end","4","wild-bergamot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","Gage11018A","Echinacea purpurea","F2Fossler",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-23,NA,"same as SP1Fossler",NA,"*","eastern purple coneflower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","Gage11018A","Schizachyrium scoparium","SP2Fossler",1,NA,NA,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-06-12,"RP","same as SP1Fossler",NA,"4","little bluestem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","Gage11018A","Litter","F1Fossler",5,NA,5,NA,5,NA,6,NA,6,NA,4,NA,5,NA,5,NA,6,NA,6,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","Gage11018A","Monarda fistulosa","F1Fossler",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,"4","wild-bergamot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","Gage11018A","Silphium perfoliatum","SP1Fossler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end","4","cup-plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","Gage11018A","Ulmus pumila","F1Fossler",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,NA,"same as SP1Fossler",NA,"*","Siberian elm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","Gage11018A","Monarda fistulosa","F2Fossler",NA,NA,1,NA,1,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-23,NA,"same as SP1Fossler",NA,"4","wild-bergamot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","Gage11018A","Liatris pycnostachya","F2Fossler",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-23,NA,"same as SP1Fossler",NA,"7","thick-spike gayfeather",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","Gage11018A","Verbena stricta","F2Fossler",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-23,NA,"same as SP1Fossler",NA,"2","hoary vervain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","Gage11018A","Ulmus pumila","F2Fossler",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-23,NA,"same as SP1Fossler",NA,"*","Siberian elm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","Gage11018A","Symphyotrichum laeve","F2Fossler",NA,NA,3,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2018-10-23,NA,"same as SP1Fossler",NA,"5","smooth blue aster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","Gage11018A","Litter","SP1Fossler",6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,1,2018-06-12,"RP","N-CRP CP-42 Seitz, E-grassed waterway with trees, S-mowed driving path and grassed waterway, W- Grassed waterway and cropfield","Field gets lower and wetter on south end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
