"SequenceID","FieldID","Species","VisitID","Transect","VisitDate","CoEOfConsvm","PlantedDate","SeedVendor","Quadrant","CoverValue"
"2390","Harlan11012","Achillea millefolium","SP2Woollen",2,2018-05-31,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",1
"2391","Harlan11012","Elymus canadensis","SP1Woollen",1,2018-05-31,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",2
"2392","Harlan11012","Solidago rigida","F1Woollen",1,2018-09-28,"3",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2393","Harlan11012","Elymus canadensis","F2Woollen",2,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",1
"2394","Harlan11012","Silphium perfoliatum","SP2Woollen",2,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2395","Harlan11012","Sorghastrum nutans","F1Woollen",1,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",2
"2396","Harlan11012","Cirsium altissimum","F2Woollen",2,2018-09-28,"1",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2397","Harlan11012","Schizachyrium scoparium","F1Woollen",1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2399","Harlan11012","Andropogon gerardii","SP2Woollen",2,2018-05-31,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",2
"2401","Harlan11012","Helianthus pauciflorus","F1Woollen",1,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",2
"2403","Harlan11012","Heliopsis helianthoides","F2Woollen",2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2404","Harlan11012","Koeleria macrantha","SP1Woollen",1,2018-05-31,"6",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2405","Harlan11012","Artemisia ludoviciana","F1Woollen",1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2406","Harlan11012","Solidago rigida","F2Woollen",2,2018-09-28,"3",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2407","Harlan11012","Conyza canadensis","F2Woollen",2,2018-09-28,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2408","Harlan11012","Conyza canadensis","SP1Woollen",1,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2409","Harlan11012","Sorghastrum nutans","F2Woollen",2,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2410","Harlan11012","Ratibida columnifera","F1Woollen",1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2411","Harlan11012","Ambrosia artemisiifolia","SP1Woollen",1,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",1
"2412","Harlan11012","Elymus canadensis","SP2Woollen",2,2018-05-31,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",2
"2414","Harlan11012","Elymus canadensis","F1Woollen",1,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",2
"2416","Harlan11012","Conyza canadensis","F1Woollen",1,2018-09-28,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2417","Harlan11012","Desmodium canadensis","SP2Woollen",2,2018-05-31,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2418","Harlan11012","Solidago missouriensis","F2Woollen",2,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2419","Harlan11012","Solidago rigida","SP1Woollen",1,2018-05-31,"3",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2421","Harlan11012","Rudbeckia hirta","F2Woollen",2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2422","Harlan11012","Artemisia ludoviciana","SP2Woollen",2,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",1
"2423","Harlan11012","Artemisia ludoviciana","F2Woollen",2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2424","Harlan11012","Helianthus annuus","SP2Woollen",2,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2426","Harlan11012","Grindelia squarrosa","F2Woollen",2,2018-09-28,"1",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2428","Harlan11012","Monarda fistulosa","SP1Woollen",1,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",1
"2429","Harlan11012","Helianthus maximiliani","SP2Woollen",2,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2430","Harlan11012","Schizachyrium scoparium","SP1Woollen",1,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2431","Harlan11012","Solidago canadensis","F1Woollen",1,2018-09-28,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2432","Harlan11012","Helianthus maximiliani","F1Woollen",1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2433","Harlan11012","Monarda fistulosa","F1Woollen",1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",1
"2435","Harlan11012","Andropogon gerardii","F1Woollen",1,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2436","Harlan11012","Achillea millefolium","F2Woollen",2,2018-09-28,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",1
"2438","Harlan11012","Conyza canadensis","SP2Woollen",2,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2439","Harlan11012","Andropogon gerardii","SP1Woollen",1,2018-05-31,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",1
"2441","Harlan11012","Achillea millefolium","SP1Woollen",1,2018-05-31,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2442","Harlan11012","Helianthus maximiliani","SP1Woollen",1,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",2
"2443","Harlan11012","Achillea millefolium","F1Woollen",1,2018-09-28,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2444","Harlan11012","Solidago gigantea","SP2Woollen",2,2018-05-31,"3",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2445","Harlan11012","Monarda fistulosa","F2Woollen",2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2446","Harlan11012","Grindelia squarrosa","F1Woollen",1,2018-09-28,"1",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q3",NA
"2447","Johnson110261","Andropogon gerardii","F1Leuenberger1",1,2018-10-29,"5",2014-11-26,"Wagner's Feed Store","Q3",NA
"2449","Johnson110261","Physalis virginiana","SP1Leuenberger1",1,2018-06-14,"6",2014-11-26,"Wagner's Feed Store","Q3",NA
"2450","Johnson110261","Lepidium densiflorum","SP2Leuenberger1",2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q3",NA
"2452","Johnson110261","Rudbeckia hirta","F1Leuenberger1",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2453","Johnson110261","Schizachyrium scoparium","F1Leuenberger1",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q3",2
"2454","Johnson110261","Helianthus maximiliani","F1Leuenberger1",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2455","Johnson110261","Antennaria neglecta","SP2Leuenberger1",2,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Q3",NA
"2457","Johnson110261","Triodanis perfoliata","SP1Leuenberger1",1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q3",NA
"2458","Johnson110261","Solidago canadensis","SP2Leuenberger1",2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q3",3
"2460","Johnson110261","Conyza canadensis","SP1Leuenberger1",1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q3",1
"2461","Johnson110261","Cirsium altissimum","F2Leuenberger1",2,2018-10-29,"1",2014-11-26,"Wagner's Feed Store","Q3",NA
"2462","Johnson110261","Conyza canadensis","SP2Leuenberger1",2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q3",NA
"2463","Johnson110261","Cirsium altissimum","SP2Leuenberger1",2,2018-06-14,"1",2014-11-26,"Wagner's Feed Store","Q3",NA
"2466","Johnson110261","Lactuca ludoviciana","F2Leuenberger1",2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store","Q3",NA
"2467","Johnson110261","Erigeron strigosus","F2Leuenberger1",2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q3",NA
"2468","Johnson110261","Schizachyrium scoparium","SP1Leuenberger1",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q3",2
"2469","Johnson110261","Bouteloua curtipendula","F1Leuenberger1",1,2018-10-29,"5",2014-11-26,"Wagner's Feed Store","Q3",NA
"2470","Johnson110261","Symphyotrichum ericoides","F2Leuenberger1",2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store","Q3",NA
"2473","Johnson110261","Sorghastrum nutans","SP2Leuenberger1",2,2018-06-14,"5",2014-11-26,"Wagner's Feed Store","Q3",1
"2474","Johnson110261","Erigeron strigosus","F1Leuenberger1",1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q3",NA
"2475","Johnson110261","Monarda fistulosa","F2Leuenberger1",2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2477","Johnson110261","Cirsium altissimum","SP1Leuenberger1",1,2018-06-14,"1",2014-11-26,"Wagner's Feed Store","Q3",4
"2478","Johnson110261","Rudbeckia hirta","SP2Leuenberger1",2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2480","Johnson110261","Monarda fistulosa","F1Leuenberger1",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q3",1
"2482","Johnson110261","Ratibida pinnata","F2Leuenberger1",2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2483","Johnson110261","Rudbeckia hirta","SP1Leuenberger1",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2485","Johnson110261","Schizachyrium scoparium","SP2Leuenberger1",2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q3",1
"2486","Johnson110261","Euphorbia maculata","SP2Leuenberger1",2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q3",NA
"2487","Johnson110261","Ratibida pinnata","F1Leuenberger1",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2488","Johnson110261","Schizachyrium scoparium","F2Leuenberger1",2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q3",5
"2492","Johnson110261","Sorghastrum nutans","F1Leuenberger1",1,2018-10-29,"5",2014-11-26,"Wagner's Feed Store","Q3",NA
"2494","Johnson110261","Solidago canadensis","F1Leuenberger1",1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q3",NA
"2496","Johnson110261","Sorghastrum nutans","F2Leuenberger1",2,2018-10-29,"5",2014-11-26,"Wagner's Feed Store","Q3",NA
"2497","Johnson110261","Triodanis leptocarpa","SP1Leuenberger1",1,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Q3",NA
"2499","Johnson110261","Erigeron strigosus","SP1Leuenberger1",1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q3",NA
"2501","Johnson110261","Sporobolus compositus","F2Leuenberger1",2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store","Q3",NA
"2503","Johnson110261","Monarda fistulosa","SP1Leuenberger1",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2505","Johnson110261","Eupatorium altissimum","SP1Leuenberger1",1,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Q3",NA
"2506","Johnson110261","Ratibida columnifera","SP1Leuenberger1",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2507","Johnson110261","Rudbeckia hirta","F2Leuenberger1",2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2508","Johnson110261","Cirsium altissimum","F1Leuenberger1",1,2018-10-29,"1",2014-11-26,"Wagner's Feed Store","Q3",2
"2509","Johnson110261","Solidago canadensis","SP1Leuenberger1",1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q3",NA
"2510","Johnson110261","Oxalis stricta","SP1Leuenberger1",1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q3",1
"2511","Johnson110261","Solanum carolinense","SP2Leuenberger1",2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q3",NA
"2513","Johnson110261","Solidago canadensis","F2Leuenberger1",2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q3",NA
"2514","Johnson110261","Chamaecrista fasciculata","SP2Leuenberger1",2,2018-06-14,"1",2014-11-26,"Wagner's Feed Store","Q3",NA
"2515","Johnson110261","Ratibida pinnata","SP1Leuenberger1",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2517","Johnson110261","Ratibida columnifera","SP2Leuenberger1",2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2518","Johnson110261","Silene antirrhina","SP1Leuenberger1",1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q3",1
"2520","Johnson110262","Euphorbia maculata","SP1Leuenberger2",1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q3",NA
"2521","Johnson110262","Ratibida pinnata","F1Leuenberger2",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2522","Johnson110262","Symphyotrichum novae-angliae","SP2Leuenberger2",2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2523","Johnson110262","Lactuca ludoviciana","SP2Leuenberger2",2,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Q3",2
"2524","Johnson110262","Conyza canadensis","SP1Leuenberger2",1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q3",1
"2526","Johnson110262","Cirsium altissimum","SP1Leuenberger2",1,2018-06-14,"1",2014-11-26,"Wagner's Feed Store","Q3",2
"2527","Johnson110262","Rudbeckia hirta","F1Leuenberger2",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q3",2
"2528","Johnson110262","Solidago canadensis","SP1Leuenberger2",1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q3",4
"2529","Johnson110262","Schizachyrium scoparium","SP1Leuenberger2",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2530","Johnson110262","Achillea millefolium","F1Leuenberger2",1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q3",NA
"2531","Johnson110262","Achillea millefolium","F2Leuenberger2",2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q3",NA
"2533","Johnson110262","Rudbeckia hirta","F2Leuenberger2",2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2534","Johnson110262","Cirsium altissimum","SP2Leuenberger2",2,2018-06-14,"1",2014-11-26,"Wagner's Feed Store","Q3",6
"2536","Johnson110262","Bouteloua curtipendula","F1Leuenberger2",1,2018-10-29,"5",2014-11-26,"Wagner's Feed Store","Q3",NA
"2537","Johnson110262","Erigeron strigosus","F2Leuenberger2",2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q3",2
"2538","Johnson110262","Solidago canadensis","F2Leuenberger2",2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q3",1
"2539","Johnson110262","Oxalis stricta","F1Leuenberger2",1,2018-10-29,"0",2014-11-26,"Wagner's Feed Store","Q3",1
"2541","Johnson110262","Ratibida pinnata","SP2Leuenberger2",2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2545","Johnson110262","Erigeron strigosus","SP2Leuenberger2",2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q3",NA
"2547","Johnson110262","Juncus dudleyii","SP2Leuenberger2",2,2018-06-14,"5",2014-11-26,"Wagner's Feed Store","Q3",NA
"2548","Johnson110262","Helianthus grosseserratus","SP2Leuenberger2",2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2550","Johnson110262","Cirsium altissimum","F2Leuenberger2",2,2018-10-29,"1",2014-11-26,"Wagner's Feed Store","Q3",NA
"2553","Johnson110262","Solanum carolinense","SP2Leuenberger2",2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q3",NA
"2555","Johnson110262","Dichanthelium acuminatum","SP2Leuenberger2",2,2018-06-14,"6",2014-11-26,"Wagner's Feed Store","Q3",NA
"2556","Johnson110262","Lepidium densiflorum","SP1Leuenberger2",1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q3",NA
"2558","Johnson110262","Monarda fistulosa","F2Leuenberger2",2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2559","Johnson110262","Monarda fistulosa","F1Leuenberger2",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2560","Johnson110262","Oxalis stricta","SP2Leuenberger2",2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q3",NA
"2561","Johnson110262","Solanum carolinense","SP1Leuenberger2",1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q3",NA
"2562","Johnson110262","Lepidium densiflorum","SP2Leuenberger2",2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q3",1
"2563","Johnson110262","Cirsium altissimum","F1Leuenberger2",1,2018-10-29,"1",2014-11-26,"Wagner's Feed Store","Q3",2
"2564","Johnson110262","Erigeron strigosus","F1Leuenberger2",1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q3",1
"2565","Johnson110262","Antennaria neglecta","SP2Leuenberger2",2,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Q3",NA
"2566","Johnson110262","Sporobolus compositus","SP1Leuenberger2",1,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Q3",1
"2568","Johnson110262","Panicum dichotomiflorum","SP2Leuenberger2",2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q3",NA
"2569","Johnson110262","Ratibida pinnata","F2Leuenberger2",2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q3",2
"2570","Johnson110262","Chloris verticillata","F1Leuenberger2",1,2018-10-29,"0",2014-11-26,"Wagner's Feed Store","Q3",NA
"2572","Johnson110262","Solidago canadensis","F1Leuenberger2",1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q3",2
"2574","Johnson110262","Panicum dichotomiflorum","F1Leuenberger2",1,2018-10-29,"0",2014-11-26,"Wagner's Feed Store","Q3",NA
"2575","Johnson110262","Conyza canadensis","SP2Leuenberger2",2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q3",1
"2576","Johnson110262","Eragrostis spectabilis","F2Leuenberger2",2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store","Q3",NA
"2578","Johnson110262","Helianthus maximiliani","SP2Leuenberger2",2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2580","Johnson110262","Ratibida pinnata","SP1Leuenberger2",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2581","Johnson110262","Rudbeckia hirta","SP1Leuenberger2",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2583","Johnson110262","Heliopsis helianthoides","F1Leuenberger2",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2584","Johnson110262","Erigeron strigosus","SP1Leuenberger2",1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q3",NA
"2585","Johnson110262","Sporobolus compositus","F2Leuenberger2",2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store","Q3",NA
"2586","Johnson110262","Monarda fistulosa","SP1Leuenberger2",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q3",NA
"2589","Johnson110262","Solidago canadensis","SP2Leuenberger2",2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q3",NA
"2591","Webster11004","Ratibida pinnata","F2Shipman8.3",2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q3",NA
"2592","Webster11004","Rudbeckia hirta","F2Shipman8.3",2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q3",NA
"2593","Webster11004","Ratibida pinnata","F1Shipman8.3",1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q3",1
"2594","Webster11004","Conyza canadensis","F2Shipman8.3",2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF","Q3",NA
"2595","Webster11004","Monarda fistulosa","F2Shipman8.3",2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q3",NA
"2597","Webster11004","Monarda fistulosa","SP1Shipman8.3",1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q3",2
"2599","Webster11004","Achillea millefolium","F1Shipman8.3",1,2018-09-27,"2",2015-04-23,"Star Seed - Dealer - PF","Q3",2
"2600","Webster11004","Achillea millefolium","SP1Shipman8.3",1,2018-06-01,"2",2015-04-23,"Star Seed - Dealer - PF","Q3",NA
"2602","Webster11004","Helianthus pauciflorus","F2Shipman8.3",2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q3",1
"2603","Webster11004","Ambrosia artemisiifolia","F2Shipman8.3",2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF","Q3",NA
"2604","Webster11004","Artemisia ludoviciana","SP1Shipman8.3",1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q3",NA
"2605","Webster11004","Oxalis stricta","F2Shipman8.3",2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF","Q3",1
"2606","Webster11004","Astragalus canadensis","F2Shipman8.3",2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q3",NA
"2609","Webster11004","Andropogon hallii","F2Shipman8.3",2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q3",NA
"2610","Webster11004","Dalea candida","SP1Shipman8.3",1,2018-06-01,"6",2015-04-23,"Star Seed - Dealer - PF","Q3",NA
"2611","Webster11004","Helianthus mollis","SP2Shipman8.3",2,2018-06-01,"6",2015-04-23,"Star Seed - Dealer - PF","Q3",NA
"2613","Webster11004","Schizachyrium scoparium","SP2Shipman8.3",2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q3",2
