"","Field ID","Species","Visit ID","Q1","Q1FC","Q2","Q2FC","Q3","Q3FC","Q4","Q4FC","Q5","Q5FC","Q6","Q6FC","Q7","Q7FC","Q8","Q8FC","Q9","Q9FC","Q10","Q10FC","Transect","Date","Coefficient of Conservatism","Planted Date","Seed Vendor","Established"
"581","Harlan11008A","Chamaecrista fasciculata","SP1Lutjeharms",1,NA,NA,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,2,NA,1,NA,1,2018-05-31,"1",NA,NA,NA
"582","Harlan11008A","Litter","SP1Lutjeharms",6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,1,2018-05-31,NA,NA,NA,NA
"583","Harlan11008A","Chenopodium album","SP2Lutjeharms",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"*",NA,NA,NA
"584","Harlan11008A","Schizachyrium scoparium","SP1Lutjeharms",NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"4",NA,NA,NA
"585","Harlan11008A","Bare Ground","SP1Lutjeharms",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,NA,NA,NA,NA
"586","Harlan11008A","Oenothera rhombipetala","SP1Lutjeharms",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"2",NA,NA,NA
"587","Harlan11008A","Bare Ground","SP2Lutjeharms",1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,2,2018-05-31,NA,NA,NA,NA
"588","Harlan11008A","Ratibida columnifera","SP1Lutjeharms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,2018-05-31,"4",NA,NA,NA
"589","Harlan11008A","Cannabis sativa","SP2Lutjeharms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"*",NA,NA,NA
"590","Harlan11008A","Setaria sp.","SP1Lutjeharms",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,2018-05-31,NA,NA,NA,NA
"591","Harlan11008A","Taraxacum officinale","SP1Lutjeharms",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"*",NA,NA,NA
"592","Harlan11008A","Helianthus annuus","SP1Lutjeharms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,3,NA,1,2018-05-31,"0",NA,NA,NA
"593","Harlan11008A","Sorghastrum nutans","SP1Lutjeharms",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"5",NA,NA,NA
"594","Harlan11008A","Euphorbia maculata","SP2Lutjeharms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-05-31,"0",NA,NA,NA
"595","Harlan11012","Bare Ground","SP1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,NA,2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"596","Harlan11012","Brickellia eupatorioides","F1Woollen",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"597","Harlan11012","Dalea candida","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"6",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"598","Harlan11012","Galium aparine","SP1Woollen",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"599","Harlan11012","Ambrosia trifida","SP2Woollen",1,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"600","Harlan11012","Elymus virginicus","F2Woollen",NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"601","Harlan11012","Helianthus grosseserratus","SP1Woollen",NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"602","Harlan11012","Silphium perfoliatum","SP1Woollen",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"603","Harlan11012","Helianthus maximiliani","F2Woollen",NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"604","Harlan11012","Helianthus pauciflorus","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,2,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"605","Harlan11012","Astragalus canadensis","F1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"606","Harlan11012","Ambrosia trifida","SP1Woollen",2,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"607","Harlan11012","Schizachyrium scoparium","F2Woollen",2,NA,1,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"608","Harlan11012","Achillea millefolium","SP2Woollen",NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"609","Harlan11012","Elymus canadensis","SP1Woollen",3,NA,1,NA,2,NA,2,NA,4,NA,4,NA,2,NA,2,NA,1,NA,2,NA,1,2018-05-31,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"610","Harlan11012","Solidago rigida","F1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-09-28,"3",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"611","Harlan11012","Elymus canadensis","F2Woollen",3,NA,3,NA,1,NA,5,NA,1,NA,3,NA,NA,NA,1,NA,4,NA,4,NA,2,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"612","Harlan11012","Silphium perfoliatum","SP2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"613","Harlan11012","Sorghastrum nutans","F1Woollen",5,NA,3,NA,2,NA,1,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"614","Harlan11012","Cirsium altissimum","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-09-28,"1",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"615","Harlan11012","Schizachyrium scoparium","F1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,NA,NA,NA,NA,NA,1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"616","Harlan11012","Litter","SP1Woollen",6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,1,2018-05-31,NA,2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"617","Harlan11012","Andropogon gerardii","SP2Woollen",NA,NA,2,NA,2,NA,1,NA,NA,NA,3,NA,NA,NA,2,NA,3,NA,2,NA,2,2018-05-31,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"618","Harlan11012","Litter","F2Woollen",6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,2,2018-09-28,NA,2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"619","Harlan11012","Helianthus pauciflorus","F1Woollen",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"620","Harlan11012","Bare Ground","F1Woollen",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,NA,2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"621","Harlan11012","Heliopsis helianthoides","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"622","Harlan11012","Koeleria macrantha","SP1Woollen",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"6",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"623","Harlan11012","Artemisia ludoviciana","F1Woollen",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"624","Harlan11012","Solidago rigida","F2Woollen",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"3",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"625","Harlan11012","Conyza canadensis","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2,2018-09-28,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"626","Harlan11012","Conyza canadensis","SP1Woollen",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"627","Harlan11012","Sorghastrum nutans","F2Woollen",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"628","Harlan11012","Ratibida columnifera","F1Woollen",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"629","Harlan11012","Ambrosia artemisiifolia","SP1Woollen",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"630","Harlan11012","Elymus canadensis","SP2Woollen",2,NA,2,NA,2,NA,1,NA,2,NA,1,NA,3,NA,1,NA,NA,NA,3,NA,2,2018-05-31,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"631","Harlan11012","Lactuca serriola","SP2Woollen",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"*",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"632","Harlan11012","Elymus canadensis","F1Woollen",NA,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,1,NA,NA,NA,1,NA,1,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"633","Harlan11012","Symphyotrichum lanceolatus","SP2Woollen",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,NA,2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"634","Harlan11012","Conyza canadensis","F1Woollen",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-09-28,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"635","Harlan11012","Desmodium canadensis","SP2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"636","Harlan11012","Solidago missouriensis","F2Woollen",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"637","Harlan11012","Solidago rigida","SP1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2018-05-31,"3",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"638","Harlan11012","Lactuca serriola","SP1Woollen",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"*",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"639","Harlan11012","Rudbeckia hirta","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"640","Harlan11012","Artemisia ludoviciana","SP2Woollen",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"641","Harlan11012","Artemisia ludoviciana","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"642","Harlan11012","Helianthus annuus","SP2Woollen",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"643","Harlan11012","Bare Ground","SP2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,NA,2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"644","Harlan11012","Grindelia squarrosa","F2Woollen",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"1",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"645","Harlan11012","Bare Ground","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,NA,2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"646","Harlan11012","Monarda fistulosa","SP1Woollen",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"647","Harlan11012","Helianthus maximiliani","SP2Woollen",NA,NA,2,NA,NA,NA,1,NA,1,NA,2,NA,2,NA,3,NA,2,NA,NA,NA,2,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"648","Harlan11012","Schizachyrium scoparium","SP1Woollen",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"649","Harlan11012","Solidago canadensis","F1Woollen",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"650","Harlan11012","Helianthus maximiliani","F1Woollen",1,NA,1,NA,NA,NA,2,NA,1,NA,1,NA,2,NA,1,NA,1,NA,2,NA,1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"651","Harlan11012","Monarda fistulosa","F1Woollen",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"652","Harlan11012","Litter","SP2Woollen",6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,2,2018-05-31,NA,2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"653","Harlan11012","Andropogon gerardii","F1Woollen",NA,NA,3,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,1,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"654","Harlan11012","Achillea millefolium","F2Woollen",NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"655","Harlan11012","Litter","F1Woollen",6,NA,6,NA,6,NA,5,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,1,2018-09-28,NA,2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"656","Harlan11012","Conyza canadensis","SP2Woollen",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"657","Harlan11012","Andropogon gerardii","SP1Woollen",NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"658","Harlan11012","Taraxacum officinale","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-09-28,"*",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"659","Harlan11012","Achillea millefolium","SP1Woollen",NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"660","Harlan11012","Helianthus maximiliani","SP1Woollen",1,NA,NA,NA,2,NA,2,NA,2,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"661","Harlan11012","Achillea millefolium","F1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-09-28,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"662","Harlan11012","Solidago gigantea","SP2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"3",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"663","Harlan11012","Monarda fistulosa","F2Woollen",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"664","Harlan11012","Grindelia squarrosa","F1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2018-09-28,"1",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"665","Johnson110261","Andropogon gerardii","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"5",2014-11-26,"Wagner's Feed Store","Success"
"666","Johnson110261","Bare Ground","F1Leuenberger1",1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,1,2018-10-29,NA,2014-11-26,"Wagner's Feed Store","Success"
"667","Johnson110261","Physalis virginiana","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"6",2014-11-26,"Wagner's Feed Store","Success"
"668","Johnson110261","Lepidium densiflorum","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Success"
"669","Johnson110261","Convolvulus arvensis","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Success"
"670","Johnson110261","Rudbeckia hirta","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Success"
"671","Johnson110261","Schizachyrium scoparium","F1Leuenberger1",2,NA,1,NA,2,NA,2,NA,4,NA,NA,NA,2,NA,NA,NA,1,NA,6,NA,1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Success"
"672","Johnson110261","Helianthus maximiliani","F1Leuenberger1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Success"
"673","Johnson110261","Antennaria neglecta","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Success"
"674","Johnson110261","Bare Ground","SP2Leuenberger1",NA,NA,NA,NA,1,NA,3,NA,2,NA,2,NA,3,NA,NA,NA,5,NA,5,NA,2,2018-06-14,NA,2014-11-26,"Wagner's Feed Store","Success"
"675","Johnson110261","Triodanis perfoliata","SP1Leuenberger1",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Success"
"676","Johnson110261","Solidago canadensis","SP2Leuenberger1",3,NA,2,NA,3,NA,2,NA,3,NA,1,NA,5,NA,NA,NA,2,NA,3,NA,2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Success"
